Price,Age_08_04,KM,HP,cc,Doors,Gears,Quarterly_Tax,Weight,,Price,Pred,error,,,
9950,48,28656,97,1400,3,5,19,1085,,9950,17809.69232,-7859.692315,-2859.692315,,
9950,55,27500,97,1400,3,5,69,1025,,9950,16165.34778,-6215.34778,-1215.34778,,
10950,48,26938,110,1600,3,5,69,1040,,10950,17687.14017,-6737.140169,-1737.140169,,
10950,53,26624,97,1400,5,5,85,1060,,10950,17072.2622,-6122.262196,-1122.262196,,
9950,47,26221,97,1400,3,5,69,1025,,9950,17165.72635,-7215.726354,-2215.726354,,
10950,50,22648,97,1400,5,5,85,1060,,10950,17520.61126,-6570.611261,-1570.611261,,
10800,50,22500,97,1400,3,5,69,1025,,10800,16878.53708,-6078.537075,-1078.537075,,
10500,56,19313,97,1400,3,5,69,1025,,10500,16215.06733,-5715.067327,-715.067327,,
10450,50,17619,110,1600,4,5,69,1030,,10450,17471.61057,-7021.610573,-2021.610573,,
10600,51,17069,97,1400,3,5,69,1025,,10600,16870.55149,-6270.551494,-1270.551494,,
10450,48,15000,97,1400,3,5,69,1025,,10450,17278.97179,-6828.971793,-1828.971793,,
12950,50,10210,97,1400,5,5,85,1065,,12950,17864.66366,-4914.663655,85.336345,,
11250,47,5309,110,1600,3,5,85,1070,,11250,18823.25549,-7573.25549,-2573.25549,,
7500,50,1,90,2000,3,5,64,1260,,7500,21042.04808,-13542.04808,-8542.048082,,
8950,52,31000,97,1398,3,5,69,1025,,8950,16457.16436,-7507.164357,-2507.164357,,
6950,58,205000,72,2000,4,5,185,1100,,6950,12988.47186,-6038.471863,-1038.471863,,
7900,68,204250,72,2000,3,5,185,1115,,7900,12038.05342,-4138.053423,861.946577,,
5950,68,194545,86,1300,4,5,69,1000,,5950,10322.93786,-4372.937863,627.062137,,
7500,59,190900,72,2000,3,5,185,1115,,7500,13412.87445,-5912.874454,-912.874454,,
7500,62,183500,72,2000,5,5,185,1140,,7500,13620.84383,-6120.843827,-1120.843827,,
6900,65,176184,72,2000,3,5,185,1115,,6900,12990.79891,-6090.798908,-1090.798908,,
5751,67,174833,72,2000,4,5,185,1100,,5751,12524.80978,-6773.809778,-1773.809778,,
6950,68,155720,86,1300,3,5,69,1015,,6950,11386.73236,-4436.732363,563.267637,,
7950,67,155500,110,1600,5,5,69,1050,,7950,12850.26279,-4900.262792,99.737208,,
7750,59,154783,72,2000,3,5,185,1120,,7750,14252.71775,-6502.71775,-1502.71775,,
7950,64,154462,72,2000,5,5,185,1135,,7950,13901.8162,-5951.816203,-951.816203,,
8250,64,150585,110,1600,3,6,85,1065,,8250,14227.90878,-5977.908775,-977.908775,,
6250,67,149000,90,2000,5,5,64,1135,,6250,13762.77067,-7512.770667,-2512.770667,,
9500,62,147636,72,2000,5,5,185,1135,,9500,14288.13871,-4788.138709,211.861291,,
6900,59,144521,72,2000,5,5,64,1135,,6900,14266.26682,-7366.266821,-2366.266821,,
8450,64,144000,110,1600,3,6,72,1065,,8450,14317.20275,-5867.20275,-867.20275,,
7350,65,140168,72,2000,3,5,185,1115,,7350,13744.90192,-6394.901916,-1394.901916,,
8950,68,140000,110,1600,5,5,85,1085,,8950,13698.27494,-4748.274943,251.725057,,
6900,60,139800,72,2000,3,5,185,1115,,6900,14361.1064,-7461.106395,-2461.106395,,
8950,59,137050,110,1600,3,5,197,1078,,8950,15156.82412,-6206.824124,-1206.824124,,
8750,61,136956,110,1600,3,6,85,1065,,8750,14878.37235,-6128.372354,-1128.372354,,
7950,67,135337,110,1600,5,5,197,1120,,7950,14921.54667,-6971.546666,-1971.546666,,
8950,64,133769,72,2000,3,5,185,1120,,8950,14084.20959,-5134.209587,-134.209587,,
8950,58,133405,72,2000,5,5,185,1135,,8950,15072.90682,-6122.906823,-1122.906823,,
8950,65,132807,72,2000,5,5,185,1135,,8950,14233.52873,-5283.528734,-283.528734,,
7950,64,132393,72,2000,5,5,185,1135,,7950,14363.89693,-6413.896925,-1413.896925,,
7750,60,130270,110,1600,3,5,69,1050,,7750,14230.42755,-6480.427545,-1480.427545,,
7500,59,130000,72,2000,4,5,185,1135,,7500,15022.50085,-7522.500854,-2522.500854,,
8950,67,127000,72,2000,5,5,185,1135,,8950,14111.71598,-5161.715982,-161.715982,,
9800,67,126800,72,2000,5,5,185,1135,,9800,14115.90358,-4315.903582,684.096418,,
9450,66,126452,110,1600,5,5,85,1085,,9450,14225.34269,-4775.342685,224.657315,,
8950,62,125175,116,2000,5,5,185,1150,,8950,16387.68694,-7437.686937,-2437.686937,,
8750,68,125000,72,2000,3,5,185,1115,,8750,13697.38992,-4947.389923,52.610077,,
10500,61,123000,72,2000,5,5,185,1135,,10500,14925.66714,-4425.667136,574.332864,,
7995,59,121626,86,1300,5,5,69,1050,,7995,13781.27012,-5786.270116,-786.270116,,
10450,64,120400,110,1600,5,5,85,1090,,10450,14679.08473,-4229.084729,770.915271,,
9950,66,120000,72,2000,4,5,185,1100,,9950,13794.60299,-3844.602991,1155.397009,,
9950,68,119541,110,1600,3,5,85,1055,,9950,13624.89219,-3674.892185,1325.107815,,
8950,68,119500,110,1600,5,5,85,1070,,8950,13876.62729,-4926.627293,73.372707,,
7950,68,119289,110,1600,4,5,69,1035,,7950,13235.8722,-5285.872201,-285.872201,,
10950,57,118833,110,1600,3,6,85,1065,,10950,15744.63116,-4794.631164,205.368836,,
9950,64,118000,72,2000,5,5,185,1150,,9950,14916.13421,-4966.134209,33.865791,,
8600,68,117955,110,1600,4,5,85,1065,,8600,13825.35095,-5225.350953,-225.350953,,
7250,65,117609,86,1300,3,5,69,1015,,7250,12549.80006,-5299.800058,-299.800058,,
6950,68,117000,72,2000,3,5,185,1115,,6950,13864.89392,-6914.893923,-1914.893923,,
8000,64,116000,86,1300,5,5,69,1045,,8000,13206.94246,-5206.942459,-206.942459,,
9950,58,115715,110,1600,5,5,85,1070,,9950,15172.87621,-5222.876213,-222.876213,,
9450,60,115191,110,1600,4,5,197,1079,,9450,15509.53312,-6059.533117,-1059.533117,,
7950,68,115071,110,1600,3,5,85,1055,,7950,13718.48505,-5768.485045,-768.485045,,
9450,63,115000,110,1600,3,5,197,1109,,9450,15650.186,-6200.185998,-1200.185998,,
9950,64,114846,110,1600,5,5,85,1075,,9950,14544.49773,-4594.497731,405.502269,,
6950,65,114383,90,2000,3,5,64,1260,,6950,16821.61988,-9871.619881,-4871.619881,,
8250,59,113700,110,1600,5,5,19,1065,,8250,14763.08996,-6513.089964,-1513.089964,,
9950,67,113118,86,1300,3,5,69,1020,,9950,12484.05845,-2534.058448,2465.941552,,
8250,59,112827,86,1300,5,5,69,1040,,8250,13798.25248,-5548.252478,-548.252478,,
9950,68,112116,110,1600,5,5,85,1070,,9950,14031.23349,-4081.233485,918.766515,,
10500,66,112000,110,1600,3,6,85,1065,,10500,14792.40179,-4292.401787,707.598213,,
7950,62,112000,72,2000,4,5,64,1135,,7950,14582.09194,-6632.091942,-1632.091942,,
9750,65,111769,110,1600,3,6,85,1065,,9750,14918.93832,-5168.938324,-168.938324,,
9250,61,110853,110,1600,5,5,85,1070,,9250,14909.57719,-5659.577192,-659.577192,,
9500,68,110287,110,1600,3,5,69,1050,,9500,13675.23273,-4175.232727,824.767273,,
9950,62,109547,110,1600,5,5,85,1075,,9950,14898.84791,-4948.847911,51.152089,,
7750,63,109230,110,1600,3,5,69,1050,,7750,14305.86349,-6555.863488,-1555.863488,,
9500,68,109150,110,1600,5,5,85,1075,,9500,14176.96114,-4676.961143,323.038857,,
9950,67,108793,110,1600,4,5,69,1035,,9950,13577.33731,-3627.337308,1372.662692,,
9750,64,106784,110,1600,3,5,19,1050,,9750,14048.52123,-4298.521227,701.478773,,
9750,58,105942,86,1300,5,5,69,1040,,9750,14064.11047,-4314.110467,685.889533,,
5950,59,105000,86,1300,3,5,19,1015,,5950,13357.1497,-7407.149704,-2407.149704,,
8500,62,105000,86,1300,5,5,69,1040,,8500,13597.03463,-5097.034627,-97.034627,,
8495,68,104299,110,1600,5,5,85,1085,,8495,14445.78248,-5950.782481,-950.782481,,
9250,67,104000,86,1300,3,5,69,1020,,9250,12674.97113,-3424.971132,1575.028868,,
6900,68,104000,86,1300,3,5,19,1015,,6900,12282.78897,-5382.788973,-382.788973,,
8950,58,103458,86,1300,3,5,69,1025,,8950,13865.24381,-4915.243809,84.756191,,
9500,63,103400,110,1600,5,5,85,1075,,9500,14905.85394,-5405.853938,-405.853938,,
9250,63,102807,86,1300,5,5,85,1055,,9250,13831.92261,-4581.922612,418.077388,,
9895,68,102494,110,1600,5,5,85,1090,,9895,14567.20112,-4672.201121,327.798879,,
9950,57,102300,72,2000,5,5,185,1135,,9950,15845.88317,-5895.883172,-895.883172,,
7950,61,102106,110,1600,3,5,69,1050,,7950,14698.42552,-6748.425518,-1748.425518,,
8750,68,101889,110,1600,5,5,85,1075,,8750,14328.99196,-5578.991961,-578.991961,,
8250,57,101791,72,2000,3,5,185,1115,,8250,15522.03841,-7272.038414,-2272.038414,,
8950,63,101469,110,1600,3,6,85,1065,,8950,15377.99944,-6427.999442,-1427.999442,,
8950,68,101001,110,1600,5,5,85,1075,,8950,14347.58491,-5397.584905,-397.584905,,
8950,61,100748,110,1600,5,5,85,1070,,8950,15121.15568,-6171.155682,-1171.155682,,
8950,65,100550,110,1600,5,5,85,1075,,8950,14722.12752,-5772.12752,-772.12752,,
9450,67,99781,110,1600,5,5,85,1085,,9450,14662.08022,-5212.080224,-212.080224,,
8950,59,98658,86,1300,3,5,69,1020,,8950,13760.4208,-4810.4208,189.5792,,
9250,65,98500,110,1600,5,5,85,1075,,9250,14765.05042,-5515.05042,-515.05042,,
8750,64,98291,86,1300,4,5,69,1000,,8750,12825.10355,-4075.103551,924.896449,,
9950,61,97648,110,1600,3,6,85,1065,,9950,15701.40326,-5751.403258,-751.403258,,
9950,61,97425,110,1600,5,5,85,1075,,9950,15274.35821,-5324.358206,-324.358206,,
9900,65,97173,86,1300,3,5,69,1015,,9900,12977.68903,-3077.689026,1922.310974,,
8950,66,97046,86,1300,4,5,69,1000,,8950,12607.77164,-3657.771643,1342.228357,,
8950,67,96000,110,1600,3,5,69,1050,,8950,14096.07379,-5146.073792,-146.073792,,
12250,60,96000,72,2000,4,5,185,1100,,12250,15027.31415,-2777.314145,2222.685855,,
9250,67,95750,110,1600,5,5,85,1070,,9250,14495.60465,-5245.604652,-245.604652,,
10250,61,95147,110,1600,3,5,85,1050,,10250,14903.92722,-4653.92722,346.07278,,
8950,68,95000,110,1600,3,5,69,1050,,8950,13995.31193,-5045.311933,-45.311933,,
7999,65,95000,110,1600,3,5,69,1050,,7999,14360.41151,-6361.41151,-1361.41151,,
9900,66,94606,110,1600,3,5,85,1065,,9900,14557.63203,-4657.632033,342.367967,,
8250,63,94504,86,1300,4,5,69,1000,,8250,13026.09562,-4776.095616,223.904384,,
10500,65,93428,110,1600,5,5,85,1075,,10500,14871.24796,-4371.247956,628.752044,,
8450,65,93408,86,1300,3,5,69,1015,,8450,13056.5206,-4606.520596,393.479404,,
9900,68,93296,110,1600,5,5,85,1090,,9900,14759.78885,-4859.788845,140.211155,,
10500,62,93098,110,1600,5,5,85,1075,,10500,15243.25707,-4743.257073,256.742927,,
8500,67,92922,72,2000,4,5,185,1100,,8500,14239.8623,-5739.862296,-739.862296,,
9500,61,92498,110,1600,3,5,69,1050,,9500,14899.59782,-5399.597822,-399.597822,,
9450,65,92226,110,1600,3,6,85,1065,,9450,15328.12966,-5878.129658,-878.129658,,
9900,68,91505,72,2000,3,5,185,1115,,9900,14398.70823,-4498.708233,501.291767,,
8250,64,91333,110,1600,3,5,69,1050,,8250,14558.89102,-6308.891015,-1308.891015,,
8750,65,91246,86,1300,3,5,69,1015,,8750,13101.78855,-4351.788552,648.211448,,
9500,58,91000,110,1600,5,5,85,1075,,9500,15773.98443,-6273.984433,-1273.984433,,
8450,68,90727,110,1600,3,5,69,1050,,8450,14084.78001,-5634.780007,-634.780007,,
8490,62,90000,110,1600,3,5,69,1050,,8490,14830.20109,-6340.201087,-1340.201087,,
8750,60,89576,110,1600,4,5,69,1035,,8750,14831.60187,-6081.601867,-1081.601867,,
9750,64,89145,86,1300,3,5,69,1025,,9750,13434.73025,-3684.730249,1315.269751,,
9950,63,89000,110,1600,5,5,85,1085,,9950,15374.61224,-5424.612238,-424.612238,,
8500,68,88807,110,1600,3,5,69,1050,,8500,14124.98097,-5624.980967,-624.980967,,
8450,63,88685,110,1600,5,5,85,1070,,8450,15130.33106,-6680.331058,-1680.331058,,
7900,62,88667,110,1600,4,5,69,1040,,7900,14690.86034,-6790.860341,-1790.860341,,
8750,57,88480,110,1600,3,5,69,1050,,8750,15470.52614,-6720.526142,-1720.526142,,
7950,61,88127,86,1300,3,5,69,1015,,7950,13653.89361,-5703.89361,-703.89361,,
6900,62,88000,86,1300,3,5,69,1020,,6900,13618.47843,-6718.478427,-1718.478427,,
8150,65,87821,86,1300,3,5,69,1015,,8150,13173.5012,-5023.501202,-23.501202,,
10995,59,87654,86,1300,5,5,85,1065,,10995,14803.24666,-3808.246662,1191.753338,,
8900,59,86888,110,1600,3,5,69,1050,,8900,15260.45972,-6360.45972,-1360.45972,,
9500,59,86871,86,1300,5,5,69,1040,,9500,14341.71921,-4841.719206,158.280794,,
8950,68,86714,110,1600,4,5,69,1035,,8950,13917.92755,-4967.927551,32.072449,,
11500,65,85889,110,1600,3,6,85,1065,,11500,15460.81376,-3960.813764,1039.186236,,
10450,62,85000,110,1600,3,5,69,1050,,10450,14934.89109,-4484.891087,515.108913,,
10500,60,85000,86,1300,3,5,69,1025,,10500,14008.3177,-3508.317695,1491.682305,,
9250,68,84976,110,1600,4,5,69,1035,,9250,13954.3178,-4704.317795,295.682205,,
10950,65,84558,110,1600,5,5,19,1120,,10950,15562.94706,-4612.947056,387.052944,,
10450,62,84549,110,1600,5,5,85,1075,,10450,15422.25604,-4972.256035,27.743965,,
9250,68,84482,110,1600,5,5,85,1075,,9250,14693.45973,-5443.459727,-443.459727,,
8750,62,83908,110,1600,5,5,85,1070,,8750,15352.05174,-6602.051743,-1602.051743,,
8750,67,83560,86,1300,3,5,69,1015,,8750,13019.3183,-4269.318302,730.681698,,
9800,68,83000,107,1600,5,5,85,1100,,9800,15048.63692,-5248.636923,-248.636923,,
8250,64,82723,86,1300,3,5,69,1015,,8250,13401.94299,-5151.942985,-151.942985,,
10450,62,82421,110,1600,3,6,85,1065,,10450,15898.52633,-5448.526325,-448.526325,,
9750,58,82254,110,1600,5,5,69,1050,,9750,15479.18627,-5729.186271,-729.186271,,
8950,61,82115,110,1600,3,5,85,1055,,8950,15260.41679,-6310.416786,-1310.416786,,
7450,65,82000,86,1300,3,5,69,1015,,7450,13295.3813,-5845.3813,-845.3813,,
8450,68,81965,86,1300,5,5,69,1035,,8450,13265.51675,-4815.516753,184.483247,,
8250,66,81250,110,1600,3,5,19,1050,,8250,14339.7524,-6089.752401,-1089.752401,,
10950,65,81192,110,1600,3,6,85,1065,,10950,15559.15955,-4609.15955,390.84045,,
8950,61,81170,110,1600,4,5,69,1040,,8950,14969.53239,-6019.532386,-1019.532386,,
8750,66,81083,86,1300,3,5,69,1015,,8750,13192.88159,-4442.881587,557.118413,,
10450,61,80714,110,1600,5,5,85,1075,,10450,15624.25312,-5174.253124,-174.253124,,
10950,57,80470,110,1600,5,5,85,1085,,10950,16283.41253,-5333.412532,-333.412532,,
8450,65,80439,110,1600,4,5,69,1035,,8450,14414.41308,-5964.413078,-964.413078,,
9950,59,80430,110,1600,3,6,85,1065,,9950,16305.31346,-6355.31346,-1355.31346,,
9950,68,80426,110,1600,3,5,85,1055,,9950,14443.88206,-4493.882055,506.117945,,
8750,62,80265,86,1300,3,5,69,1015,,8750,13696.80831,-4946.808307,53.191693,,
9950,65,80153,110,1600,5,5,85,1070,,9950,15065.57436,-5115.574356,-115.574356,,
9500,68,80121,110,1600,5,5,85,1070,,9500,14701.1448,-5201.144795,-201.144795,,
8250,65,80086,110,1600,4,5,69,1035,,8250,14421.80419,-6171.804192,-1171.804192,,
10950,62,80000,110,1600,5,5,85,1075,,10950,15517.503,-4567.502997,432.497003,,
7950,60,80000,86,1300,5,5,19,1015,,7950,13758.89985,-5808.899845,-808.899845,,
8250,65,80000,86,1300,2,5,19,1015,,8250,13150.40055,-4900.40055,99.59945,,
9895,67,79858,110,1600,4,5,69,1040,,9895,14266.80389,-4371.803888,628.196112,,
9130,67,79762,86,1300,3,5,69,1015,,9130,13098.84083,-3968.840826,1031.159174,,
10950,59,79660,86,1300,5,5,85,1065,,10950,14970.62503,-4020.625034,979.374966,,
10500,60,79150,110,1600,5,5,85,1075,,10500,15778.70002,-5278.700015,-278.700015,,
8900,61,79000,110,1600,3,5,69,1050,,8900,15182.21895,-6282.218946,-1282.218946,,
9500,57,78955,86,1300,5,5,69,1045,,9500,14834.48968,-5334.489682,-334.489682,,
10950,59,78750,90,1975,5,5,210,1155,,10950,17087.38795,-6137.387949,-1137.387949,,
7950,68,78521,86,1300,3,5,69,1015,,7950,13003.12503,-5053.125025,-53.125025,,
7950,64,78356,86,1300,3,5,69,1015,,7950,13493.37923,-5543.379231,-543.379231,,
7950,65,78076,86,1300,3,5,69,1015,,7950,13377.54201,-5427.542012,-427.542012,,
9500,61,78063,107,1600,5,5,85,1100,,9500,16003.90684,-6503.906842,-1503.906842,,
10950,67,77821,110,1600,5,5,85,1075,,10950,14954.6276,-4004.627604,995.372396,,
9750,68,77695,110,1600,4,5,69,1035,,9750,14106.76737,-4356.767373,643.232627,,
9750,65,77500,110,1600,3,5,69,1050,,9750,14726.82651,-4976.82651,23.17349,,
9450,63,77457,110,1600,3,5,85,1055,,9450,15114.54627,-5664.546272,-664.546272,,
8950,68,77029,86,1300,3,5,69,1015,,8950,13034.36452,-4084.364521,915.635479,,
8950,68,77008,86,1300,3,5,69,1015,,8950,13034.80422,-4084.804219,915.195781,,
8900,66,76791,110,1600,5,5,85,1070,,8900,15014.26805,-6114.268053,-1114.268053,,
9950,61,76700,86,1300,5,5,69,1035,,9950,14227.65434,-4277.654336,722.345664,,
8750,67,76569,86,1300,3,5,69,1020,,8750,13249.32141,-4499.32141,500.67859,,
8950,59,76162,110,1600,5,5,85,1075,,8950,15962.96262,-7012.962618,-2012.962618,,
8990,65,76155,110,1600,4,5,69,1035,,8990,14504.11147,-5514.11147,-514.11147,,
8950,61,75609,86,1300,3,5,69,1015,,8950,13915.99549,-4965.995494,34.004506,,
8950,62,75569,72,2000,3,5,185,1120,,8950,15546.20091,-6596.200905,-1596.200905,,
9950,67,75429,110,1600,3,6,85,1065,,9950,15436.42553,-5486.425526,-486.425526,,
9900,68,75000,110,1600,5,5,85,1075,,9900,14891.99384,-4991.993843,8.006157,,
8950,65,75000,86,1300,3,5,19,1015,,8950,13255.09055,-4305.09055,694.90945,,
8950,62,75000,110,1600,5,5,85,1070,,8950,15538.56745,-6588.567447,-1588.567447,,
9500,66,74963,107,1600,3,5,85,1085,,9500,15209.4387,-5709.438697,-709.438697,,
7950,68,74889,86,1300,3,5,69,1015,,7950,13079.17184,-5129.171841,-129.171841,,
7750,68,74875,110,1600,5,5,85,1070,,7750,14810.98554,-7060.985543,-2060.985543,,
8950,63,74747,110,1600,5,5,85,1075,,8950,15505.79045,-6555.790452,-1555.790452,,
11950,60,74720,110,1600,5,5,85,1085,,11950,16038.70646,-4088.706455,911.293545,,
8950,62,74457,110,1600,5,5,85,1075,,8950,15633.56233,-6683.562331,-1683.562331,,
11950,60,74337,86,1300,5,5,69,1035,,11950,14398.83069,-2448.830689,2551.169311,,
8950,68,74308,110,1600,3,5,69,1050,,8950,14428.56103,-5478.561029,-478.561029,,
9950,64,74193,110,1600,3,5,69,1050,,9950,14917.76834,-4967.768335,32.231665,,
8250,65,74179,110,1600,3,5,69,1050,,8250,14796.36161,-6546.361608,-1546.361608,,
8995,67,73936,86,1300,5,5,69,1050,,8995,13806.20446,-4811.204464,188.795536,,
9995,61,73894,110,1600,3,6,85,1065,,9995,16198.76451,-6203.76451,-1203.76451,,
9250,64,73500,110,1600,3,5,69,1050,,9250,14932.27837,-5682.278369,-682.278369,,
10950,64,73376,110,1600,5,5,85,1070,,10950,15329.17104,-4379.171041,620.828959,,
8900,64,73300,86,1300,3,5,69,1015,,8900,13599.24176,-4699.241759,300.758241,,
9500,58,73172,110,1600,5,5,85,1075,,9500,16147.2671,-6647.267097,-1647.267097,,
9950,58,72928,110,1600,5,5,85,1075,,9950,16152.37597,-6202.375969,-1202.375969,,
7950,67,72880,86,1332,3,5,69,1015,,7950,13242.93614,-5292.936142,-292.936142,,
8250,63,72522,110,1600,3,5,69,1050,,8250,15074.45559,-6824.455592,-1824.455592,,
9450,64,72000,86,1300,3,5,69,1015,,9450,13626.46116,-4176.461159,823.538841,,
7950,57,72000,86,1300,3,5,69,1015,,7950,14478.36017,-6528.360172,-1528.360172,,
9500,59,71366,110,1600,3,6,85,1065,,9500,16495.09549,-6995.095492,-1995.095492,,
8950,65,71317,110,1600,3,5,69,1050,,8950,14856.28616,-5906.286164,-906.286164,,
10950,62,71000,110,1600,5,5,85,1070,,10950,15622.31945,-4672.319447,327.680553,,
8950,60,70954,110,1600,3,5,69,1050,,8950,15472.38595,-6522.385953,-1522.385953,,
9450,63,70908,86,1300,5,5,69,1035,,9450,14105.52751,-4655.527514,344.472486,,
8000,58,70560,110,1600,3,5,69,1050,,8000,15724.03524,-7724.035243,-2724.035243,,
9900,67,70552,110,1600,5,5,85,1075,,9900,15106.82593,-5206.825926,-206.825926,,
8950,62,70500,110,1600,5,5,69,1035,,8950,14987.61544,-6037.615437,-1037.615437,,
10900,60,70453,72,2000,5,5,185,1135,,10900,16147.59608,-5247.596081,-247.596081,,
9450,59,70218,110,1600,3,5,69,1050,,9450,15609.49618,-6159.49618,-1159.49618,,
8450,64,70116,110,1600,4,5,69,1035,,8450,14752.25591,-6302.255911,-1302.255911,,
9500,65,70068,110,1600,5,5,85,1075,,9500,15360.35964,-5860.359636,-860.359636,,
10500,67,70000,107,1587,3,5,19,1065,,10500,14610.50102,-4110.501022,889.498978,,
6950,68,70000,86,1300,3,5,69,1015,,6950,13181.53772,-6231.537723,-1231.537723,,
9750,68,69103,110,1600,4,5,69,1035,,9750,14286.66667,-4536.666669,463.333331,,
6950,58,69022,86,1300,5,5,69,1035,,6950,14753.51588,-7803.515877,-2803.515877,,
9650,67,69000,110,1600,3,6,85,1065,,9650,15571.03593,-5921.035928,-921.035928,,
9950,68,68865,110,1600,3,6,85,1065,,9950,15452.1627,-5502.162699,-502.162699,,
9250,58,68723,86,1300,3,5,69,1025,,9250,14592.52524,-5342.525239,-342.525239,,
8950,63,68453,110,1600,5,5,85,1070,,8950,15553.94867,-6603.948674,-1603.948674,,
9900,63,68238,86,1300,5,5,69,1050,,9900,14412.30862,-4512.308624,487.691376,,
10995,63,68153,110,1600,5,5,85,1085,,10995,15811.10672,-4816.106724,183.893276,,
10500,65,68000,110,1600,5,5,85,1075,,10500,15403.65942,-4903.65942,96.34058,,
8950,65,68000,86,1300,3,5,69,1015,,8950,13588.5133,-4638.5133,361.4867,,
9750,67,67762,110,1600,3,6,85,1065,,9750,15596.95717,-5846.957172,-846.957172,,
10950,68,67146,110,1600,5,5,85,1075,,10950,15056.4409,-4106.440895,893.559105,,
9750,67,67110,86,1300,5,5,69,1035,,9750,13698.2506,-3948.250602,1051.749398,,
9950,59,67010,110,1600,3,6,85,1065,,9950,16586.30142,-6636.30142,-1636.30142,,
10500,65,67003,110,1600,4,5,69,1035,,10500,14695.73605,-4195.736046,804.263954,,
10400,68,66785,86,1300,3,5,69,1045,,10400,13750.60669,-3350.606693,1649.393307,,
8800,68,66550,86,1332,3,5,69,1010,,8800,13170.14827,-4370.148273,629.851727,,
10500,61,66259,110,1600,3,6,85,1065,,10500,16358.62614,-5858.62614,-858.62614,,
9250,62,66082,110,1600,5,5,85,1070,,9250,15725.29253,-6475.292531,-1475.292531,,
7800,65,66000,86,1300,3,5,69,1015,,7800,13630.3893,-5830.3893,-830.3893,,
9950,61,66000,110,1600,3,5,69,1050,,9950,15454.41295,-5504.412946,-504.412946,,
10750,63,65896,110,1600,3,6,85,1065,,10750,16122.82692,-5372.826916,-372.826916,,
10950,67,65785,110,1600,5,5,85,1075,,10950,15206.63737,-4256.637372,743.362628,,
9950,65,65513,110,1600,4,5,85,1070,,9950,15372.10668,-5422.106676,-422.106676,,
9950,59,65463,110,1600,5,5,85,1070,,9950,16103.35273,-6153.35273,-1153.35273,,
8100,68,65400,86,1300,4,5,69,1000,,8100,13026.97587,-4926.975873,73.024127,,
9250,60,65259,110,1600,3,5,69,1050,,9250,15591.62786,-6341.627863,-1341.627863,,
7800,64,65000,110,1600,3,5,69,1050,,7800,15110.25137,-7310.251369,-2310.251369,,
9000,68,65000,110,1600,5,5,85,1070,,9000,15017.74829,-6017.748293,-1017.748293,,
8950,57,65000,110,1600,4,5,69,1035,,8950,15711.27373,-6761.273732,-1761.273732,,
8950,62,64966,86,1300,3,5,69,1020,,8950,14100.76432,-5150.764319,-150.764319,,
9950,68,64950,110,1600,5,5,85,1075,,9950,15102.42074,-5152.420743,-152.420743,,
8500,60,64914,110,1600,5,5,85,1070,,8500,15993.14783,-7493.147833,-2493.147833,,
7995,62,64797,110,1600,5,5,85,1075,,7995,15835.82341,-7840.823411,-2840.823411,,
8750,65,64772,110,1600,3,5,69,1050,,8750,14993.32537,-6243.325374,-1243.325374,,
9750,63,64690,86,1300,3,5,69,1020,,9750,13984.84335,-4234.843348,765.156652,,
10950,65,64630,110,1600,5,5,85,1070,,10950,15390.59493,-4440.59493,559.40507,,
9750,67,64613,110,1600,5,5,85,1085,,9750,15398.42781,-5648.427808,-648.427808,,
8200,60,64383,86,1300,3,5,69,1015,,8200,14272.74534,-6072.745341,-1072.745341,,
8950,68,64000,110,1600,5,5,85,1075,,8950,15122.31184,-6172.311843,-1172.311843,,
9500,66,63881,86,1300,3,5,69,1015,,9500,13553.05706,-4053.057063,946.942937,,
10950,58,63870,72,2000,5,5,185,1135,,10950,16528.83065,-5578.830653,-578.830653,,
9750,66,63328,86,1300,5,5,85,1065,,9750,14460.68544,-4710.685437,289.314563,,
9950,65,63000,86,1300,5,5,85,1065,,9950,14589.25296,-4639.25296,360.74704,,
10450,61,63000,86,1300,3,5,69,1050,,10450,14765.38159,-4315.381586,684.618414,,
9850,65,62396,110,1600,3,5,69,1050,,9850,15043.07406,-5193.074062,-193.074062,,
9450,62,62377,110,1600,5,5,85,1075,,9450,15886.49337,-6436.493371,-1436.493371,,
10295,67,62316,110,1600,3,5,69,1050,,10295,14801.34938,-4506.349384,493.650616,,
9750,68,62292,110,1600,3,6,85,1065,,9750,15589.78817,-5839.788173,-839.788173,,
8950,65,62225,110,1600,3,5,69,1050,,8950,15046.65446,-6096.65446,-1096.65446,,
9900,68,62222,110,1600,5,5,85,1075,,9900,15159.53961,-5259.539607,-259.539607,,
8750,66,62135,86,1300,5,5,69,1035,,8750,13924.11701,-5174.117011,-174.117011,,
9950,58,62024,110,1600,5,5,85,1075,,9950,16380.68392,-6430.683921,-1430.683921,,
8500,60,61977,86,1300,3,5,69,1015,,8500,14323.12217,-5823.122169,-823.122169,,
9950,62,61930,110,1600,4,5,69,1035,,9950,15167.0541,-5217.054097,-217.054097,,
10950,57,61682,110,1600,3,5,69,1050,,10950,16031.62267,-5081.622666,-81.622666,,
9795,68,61568,110,1600,4,5,69,1035,,9795,14444.4345,-4649.434499,350.565501,,
8750,68,61504,110,1600,4,5,69,1035,,8750,14445.77453,-5695.774531,-695.774531,,
8250,65,61384,110,1600,3,5,69,1050,,8250,15064.26332,-6814.263318,-1814.263318,,
